date,Alarm Year,Alarm Month,Alarm Day,Major Incident Type,Incident Count,id
05/02/2016,2016,2,5,Fire,2,2016-02-05Fire
05/02/2016,2016,2,5,Hazardous Condition,18,2016-02-05Hazardous Condition
05/02/2016,2016,2,5,Investigation,8,2016-02-05Investigation
05/02/2016,2016,2,5,Medical/Rescue,82,2016-02-05Medical/Rescue
05/02/2016,2016,2,5,Public Service Assistance,14,2016-02-05Public Service Assistance
05/02/2016,2016,2,5,Severe Weather,1,2016-02-05Severe Weather
06/02/2016,2016,2,6,False Alarm,19,2016-02-06False Alarm
06/02/2016,2016,2,6,Hazardous Condition,13,2016-02-06Hazardous Condition
06/02/2016,2016,2,6,Investigation,7,2016-02-06Investigation
06/02/2016,2016,2,6,Medical/Rescue,79,2016-02-06Medical/Rescue
06/02/2016,2016,2,6,Public Service Assistance,10,2016-02-06Public Service Assistance
06/02/2016,2016,2,6,Rupture/Explosion,1,2016-02-06Rupture/Explosion
06/02/2016,2016,2,6,Severe Weather,1,2016-02-06Severe Weather
07/02/2016,2016,2,7,False Alarm,19,2016-02-07False Alarm
07/02/2016,2016,2,7,Fire,2,2016-02-07Fire
07/02/2016,2016,2,7,Hazardous Condition,18,2016-02-07Hazardous Condition
07/02/2016,2016,2,7,Investigation,11,2016-02-07Investigation
07/02/2016,2016,2,7,Medical/Rescue,73,2016-02-07Medical/Rescue
07/02/2016,2016,2,7,Public Service Assistance,5,2016-02-07Public Service Assistance
07/02/2016,2016,2,7,Rupture/Explosion,1,2016-02-07Rupture/Explosion
08/02/2016,2016,2,8,False Alarm,24,2016-02-08False Alarm
08/02/2016,2016,2,8,Fire,4,2016-02-08Fire
08/02/2016,2016,2,8,Hazardous Condition,25,2016-02-08Hazardous Condition
08/02/2016,2016,2,8,Investigation,13,2016-02-08Investigation
08/02/2016,2016,2,8,Medical/Rescue,80,2016-02-08Medical/Rescue
08/02/2016,2016,2,8,Public Service Assistance,16,2016-02-08Public Service Assistance
08/02/2016,2016,2,8,Rupture/Explosion,1,2016-02-08Rupture/Explosion
09/02/2016,2016,2,9,False Alarm,13,2016-02-09False Alarm
09/02/2016,2016,2,9,Fire,3,2016-02-09Fire
09/02/2016,2016,2,9,Hazardous Condition,23,2016-02-09Hazardous Condition
09/02/2016,2016,2,9,Investigation,13,2016-02-09Investigation
09/02/2016,2016,2,9,Medical/Rescue,102,2016-02-09Medical/Rescue
09/02/2016,2016,2,9,Public Service Assistance,17,2016-02-09Public Service Assistance
10/02/2016,2016,2,10,False Alarm,25,2016-02-10False Alarm
10/02/2016,2016,2,10,Fire,2,2016-02-10Fire
10/02/2016,2016,2,10,Hazardous Condition,23,2016-02-10Hazardous Condition
10/02/2016,2016,2,10,Investigation,11,2016-02-10Investigation
10/02/2016,2016,2,10,Medical/Rescue,87,2016-02-10Medical/Rescue
10/02/2016,2016,2,10,Public Service Assistance,9,2016-02-10Public Service Assistance
10/02/2016,2016,2,10,Rupture/Explosion,2,2016-02-10Rupture/Explosion
11/02/2016,2016,2,11,False Alarm,23,2016-02-11False Alarm
11/02/2016,2016,2,11,Fire,3,2016-02-11Fire
11/02/2016,2016,2,11,Hazardous Condition,20,2016-02-11Hazardous Condition
11/02/2016,2016,2,11,Medical/Rescue,87,2016-02-11Medical/Rescue
11/02/2016,2016,2,11,Public Service Assistance,8,2016-02-11Public Service Assistance
11/02/2016,2016,2,11,Severe Weather,1,2016-02-11Severe Weather
12/02/2016,2016,2,12,False Alarm,17,2016-02-12False Alarm
12/02/2016,2016,2,12,Fire,3,2016-02-12Fire
12/02/2016,2016,2,12,Hazardous Condition,11,2016-02-12Hazardous Condition
12/02/2016,2016,2,12,Investigation,8,2016-02-12Investigation
19/02/2010,2010,2,19,Hazardous Condition,6,2010-02-19Hazardous Condition
12/02/2016,2016,2,12,Medical/Rescue,67,2016-02-12Medical/Rescue
12/02/2016,2016,2,12,Public Service Assistance,6,2016-02-12Public Service Assistance
13/02/2016,2016,2,13,False Alarm,19,2016-02-13False Alarm
13/02/2016,2016,2,13,Fire,2,2016-02-13Fire
13/02/2016,2016,2,13,Hazardous Condition,21,2016-02-13Hazardous Condition
13/02/2016,2016,2,13,Investigation,11,2016-02-13Investigation
13/02/2016,2016,2,13,Medical/Rescue,99,2016-02-13Medical/Rescue
13/02/2016,2016,2,13,Public Service Assistance,9,2016-02-13Public Service Assistance
14/02/2016,2016,2,14,False Alarm,13,2016-02-14False Alarm
14/02/2016,2016,2,14,Fire,8,2016-02-14Fire
14/02/2016,2016,2,14,Hazardous Condition,12,2016-02-14Hazardous Condition
14/02/2016,2016,2,14,Investigation,11,2016-02-14Investigation
14/02/2016,2016,2,14,Medical/Rescue,86,2016-02-14Medical/Rescue
14/02/2016,2016,2,14,Public Service Assistance,9,2016-02-14Public Service Assistance
15/02/2016,2016,2,15,False Alarm,16,2016-02-15False Alarm
15/02/2016,2016,2,15,Fire,4,2016-02-15Fire
15/02/2016,2016,2,15,Hazardous Condition,7,2016-02-15Hazardous Condition
15/02/2016,2016,2,15,Investigation,11,2016-02-15Investigation
15/02/2016,2016,2,15,Medical/Rescue,72,2016-02-15Medical/Rescue
15/02/2016,2016,2,15,Public Service Assistance,5,2016-02-15Public Service Assistance
16/02/2016,2016,2,16,False Alarm,12,2016-02-16False Alarm
16/02/2016,2016,2,16,Fire,1,2016-02-16Fire
16/02/2016,2016,2,16,Hazardous Condition,14,2016-02-16Hazardous Condition
16/02/2016,2016,2,16,Investigation,13,2016-02-16Investigation
16/02/2016,2016,2,16,Medical/Rescue,83,2016-02-16Medical/Rescue
16/02/2016,2016,2,16,Public Service Assistance,14,2016-02-16Public Service Assistance
17/02/2016,2016,2,17,False Alarm,20,2016-02-17False Alarm
17/02/2016,2016,2,17,Fire,2,2016-02-17Fire
17/02/2016,2016,2,17,Hazardous Condition,13,2016-02-17Hazardous Condition
17/02/2016,2016,2,17,Investigation,14,2016-02-17Investigation
17/02/2016,2016,2,17,Medical/Rescue,72,2016-02-17Medical/Rescue
17/02/2016,2016,2,17,Public Service Assistance,9,2016-02-17Public Service Assistance
17/02/2016,2016,2,17,Rupture/Explosion,1,2016-02-17Rupture/Explosion
18/02/2016,2016,2,18,False Alarm,24,2016-02-18False Alarm
18/02/2016,2016,2,18,Fire,4,2016-02-18Fire
18/02/2016,2016,2,18,Hazardous Condition,12,2016-02-18Hazardous Condition
18/02/2016,2016,2,18,Investigation,16,2016-02-18Investigation
05/01/2010,2010,1,5,Fire,6,2010-01-05Fire
24/01/2010,2010,1,24,Investigation,7,2010-01-24Investigation
03/02/2010,2010,2,3,False Alarm,24,2010-02-03False Alarm
19/02/2010,2010,2,19,Investigation,9,2010-02-19Investigation
18/02/2016,2016,2,18,Medical/Rescue,109,2016-02-18Medical/Rescue
18/02/2016,2016,2,18,Public Service Assistance,10,2016-02-18Public Service Assistance
19/02/2016,2016,2,19,False Alarm,29,2016-02-19False Alarm
19/02/2016,2016,2,19,Fire,2,2016-02-19Fire
19/02/2016,2016,2,19,Hazardous Condition,16,2016-02-19Hazardous Condition
19/02/2016,2016,2,19,Investigation,13,2016-02-19Investigation
19/02/2016,2016,2,19,Medical/Rescue,97,2016-02-19Medical/Rescue
19/02/2016,2016,2,19,Public Service Assistance,8,2016-02-19Public Service Assistance
20/02/2016,2016,2,20,False Alarm,15,2016-02-20False Alarm
20/02/2016,2016,2,20,Fire,5,2016-02-20Fire
20/02/2016,2016,2,20,Hazardous Condition,17,2016-02-20Hazardous Condition
20/02/2016,2016,2,20,Investigation,8,2016-02-20Investigation
20/02/2016,2016,2,20,Medical/Rescue,65,2016-02-20Medical/Rescue
20/02/2016,2016,2,20,Public Service Assistance,7,2016-02-20Public Service Assistance
21/02/2016,2016,2,21,False Alarm,21,2016-02-21False Alarm
21/02/2016,2016,2,21,Fire,4,2016-02-21Fire
21/02/2016,2016,2,21,Hazardous Condition,18,2016-02-21Hazardous Condition
21/02/2016,2016,2,21,Investigation,10,2016-02-21Investigation
21/02/2016,2016,2,21,Medical/Rescue,80,2016-02-21Medical/Rescue
21/02/2016,2016,2,21,Public Service Assistance,8,2016-02-21Public Service Assistance
22/02/2016,2016,2,22,False Alarm,21,2016-02-22False Alarm
22/02/2016,2016,2,22,Fire,6,2016-02-22Fire
22/02/2016,2016,2,22,Hazardous Condition,14,2016-02-22Hazardous Condition
22/02/2016,2016,2,22,Investigation,8,2016-02-22Investigation
22/02/2016,2016,2,22,Medical/Rescue,86,2016-02-22Medical/Rescue
22/02/2016,2016,2,22,Public Service Assistance,9,2016-02-22Public Service Assistance
23/02/2016,2016,2,23,False Alarm,22,2016-02-23False Alarm
23/02/2016,2016,2,23,Fire,2,2016-02-23Fire
23/02/2016,2016,2,23,Hazardous Condition,17,2016-02-23Hazardous Condition
23/02/2016,2016,2,23,Investigation,13,2016-02-23Investigation
23/02/2016,2016,2,23,Medical/Rescue,65,2016-02-23Medical/Rescue
23/02/2016,2016,2,23,Public Service Assistance,6,2016-02-23Public Service Assistance
23/02/2016,2016,2,23,Rupture/Explosion,1,2016-02-23Rupture/Explosion
23/02/2016,2016,2,23,Severe Weather,1,2016-02-23Severe Weather
24/02/2016,2016,2,24,False Alarm,22,2016-02-24False Alarm
24/02/2016,2016,2,24,Fire,1,2016-02-24Fire
24/02/2016,2016,2,24,Hazardous Condition,30,2016-02-24Hazardous Condition
24/02/2016,2016,2,24,Investigation,13,2016-02-24Investigation
24/02/2016,2016,2,24,Medical/Rescue,73,2016-02-24Medical/Rescue
24/02/2016,2016,2,24,Public Service Assistance,5,2016-02-24Public Service Assistance
25/02/2016,2016,2,25,False Alarm,32,2016-02-25False Alarm
25/02/2016,2016,2,25,Fire,2,2016-02-25Fire
25/02/2016,2016,2,25,Hazardous Condition,26,2016-02-25Hazardous Condition
25/02/2016,2016,2,25,Investigation,14,2016-02-25Investigation
25/02/2016,2016,2,25,Medical/Rescue,92,2016-02-25Medical/Rescue
25/02/2016,2016,2,25,Public Service Assistance,12,2016-02-25Public Service Assistance
25/02/2016,2016,2,25,Rupture/Explosion,1,2016-02-25Rupture/Explosion
26/02/2016,2016,2,26,False Alarm,27,2016-02-26False Alarm
26/02/2016,2016,2,26,Fire,6,2016-02-26Fire
26/02/2016,2016,2,26,Hazardous Condition,20,2016-02-26Hazardous Condition
26/02/2016,2016,2,26,Investigation,15,2016-02-26Investigation
26/02/2016,2016,2,26,Medical/Rescue,92,2016-02-26Medical/Rescue
26/02/2016,2016,2,26,Public Service Assistance,15,2016-02-26Public Service Assistance
26/02/2016,2016,2,26,Rupture/Explosion,1,2016-02-26Rupture/Explosion
27/02/2016,2016,2,27,False Alarm,19,2016-02-27False Alarm
27/02/2016,2016,2,27,Hazardous Condition,13,2016-02-27Hazardous Condition
27/02/2016,2016,2,27,Investigation,5,2016-02-27Investigation
27/02/2016,2016,2,27,Medical/Rescue,93,2016-02-27Medical/Rescue
27/02/2016,2016,2,27,Public Service Assistance,4,2016-02-27Public Service Assistance
27/02/2016,2016,2,27,Severe Weather,1,2016-02-27Severe Weather
28/02/2016,2016,2,28,False Alarm,17,2016-02-28False Alarm
28/02/2016,2016,2,28,Fire,1,2016-02-28Fire
28/02/2016,2016,2,28,Hazardous Condition,19,2016-02-28Hazardous Condition
28/02/2016,2016,2,28,Investigation,8,2016-02-28Investigation
28/02/2016,2016,2,28,Medical/Rescue,103,2016-02-28Medical/Rescue
28/02/2016,2016,2,28,Public Service Assistance,11,2016-02-28Public Service Assistance
28/02/2016,2016,2,28,Severe Weather,1,2016-02-28Severe Weather
29/02/2016,2016,2,29,False Alarm,26,2016-02-29False Alarm
29/02/2016,2016,2,29,Fire,3,2016-02-29Fire
29/02/2016,2016,2,29,Hazardous Condition,25,2016-02-29Hazardous Condition
29/02/2016,2016,2,29,Investigation,19,2016-02-29Investigation
29/02/2016,2016,2,29,Medical/Rescue,101,2016-02-29Medical/Rescue
29/02/2016,2016,2,29,Public Service Assistance,12,2016-02-29Public Service Assistance
29/02/2016,2016,2,29,Rupture/Explosion,1,2016-02-29Rupture/Explosion
01/03/2016,2016,3,1,False Alarm,18,2016-03-01False Alarm
01/03/2016,2016,3,1,Hazardous Condition,20,2016-03-01Hazardous Condition
01/03/2016,2016,3,1,Investigation,14,2016-03-01Investigation
01/03/2016,2016,3,1,Medical/Rescue,87,2016-03-01Medical/Rescue
01/03/2016,2016,3,1,Public Service Assistance,7,2016-03-01Public Service Assistance
01/03/2016,2016,3,1,Severe Weather,1,2016-03-01Severe Weather
02/03/2016,2016,3,2,False Alarm,20,2016-03-02False Alarm
02/03/2016,2016,3,2,Fire,3,2016-03-02Fire
02/03/2016,2016,3,2,Hazardous Condition,15,2016-03-02Hazardous Condition
02/03/2016,2016,3,2,Investigation,13,2016-03-02Investigation
02/03/2016,2016,3,2,Medical/Rescue,80,2016-03-02Medical/Rescue
02/03/2016,2016,3,2,Public Service Assistance,10,2016-03-02Public Service Assistance
03/03/2016,2016,3,3,False Alarm,15,2016-03-03False Alarm
03/03/2016,2016,3,3,Fire,6,2016-03-03Fire
03/03/2016,2016,3,3,Hazardous Condition,22,2016-03-03Hazardous Condition
03/03/2016,2016,3,3,Investigation,16,2016-03-03Investigation
03/03/2016,2016,3,3,Medical/Rescue,100,2016-03-03Medical/Rescue
03/03/2016,2016,3,3,Public Service Assistance,7,2016-03-03Public Service Assistance
04/03/2016,2016,3,4,False Alarm,18,2016-03-04False Alarm
04/03/2016,2016,3,4,Fire,5,2016-03-04Fire
04/03/2016,2016,3,4,Hazardous Condition,22,2016-03-04Hazardous Condition
04/03/2016,2016,3,4,Investigation,17,2016-03-04Investigation
04/03/2016,2016,3,4,Medical/Rescue,87,2016-03-04Medical/Rescue
04/03/2016,2016,3,4,Public Service Assistance,5,2016-03-04Public Service Assistance
05/03/2016,2016,3,5,False Alarm,19,2016-03-05False Alarm
05/03/2016,2016,3,5,Fire,5,2016-03-05Fire
05/03/2016,2016,3,5,Hazardous Condition,15,2016-03-05Hazardous Condition
05/03/2016,2016,3,5,Investigation,13,2016-03-05Investigation
05/03/2016,2016,3,5,Medical/Rescue,97,2016-03-05Medical/Rescue
05/03/2016,2016,3,5,Public Service Assistance,10,2016-03-05Public Service Assistance
05/03/2016,2016,3,5,Rupture/Explosion,1,2016-03-05Rupture/Explosion
06/03/2016,2016,3,6,False Alarm,32,2016-03-06False Alarm
06/03/2016,2016,3,6,Fire,2,2016-03-06Fire
06/03/2016,2016,3,6,Hazardous Condition,18,2016-03-06Hazardous Condition
06/03/2016,2016,3,6,Investigation,9,2016-03-06Investigation
06/03/2016,2016,3,6,Medical/Rescue,73,2016-03-06Medical/Rescue
06/03/2016,2016,3,6,Public Service Assistance,9,2016-03-06Public Service Assistance
07/03/2016,2016,3,7,False Alarm,24,2016-03-07False Alarm
07/03/2016,2016,3,7,Fire,2,2016-03-07Fire
07/03/2016,2016,3,7,Hazardous Condition,24,2016-03-07Hazardous Condition
07/03/2016,2016,3,7,Investigation,5,2016-03-07Investigation
07/03/2016,2016,3,7,Medical/Rescue,91,2016-03-07Medical/Rescue
07/03/2016,2016,3,7,Public Service Assistance,11,2016-03-07Public Service Assistance
07/03/2016,2016,3,7,Rupture/Explosion,1,2016-03-07Rupture/Explosion
07/03/2016,2016,3,7,Severe Weather,3,2016-03-07Severe Weather
08/03/2016,2016,3,8,False Alarm,14,2016-03-08False Alarm
08/03/2016,2016,3,8,Fire,3,2016-03-08Fire
08/03/2016,2016,3,8,Hazardous Condition,14,2016-03-08Hazardous Condition
08/03/2016,2016,3,8,Investigation,7,2016-03-08Investigation
08/03/2016,2016,3,8,Medical/Rescue,64,2016-03-08Medical/Rescue
08/03/2016,2016,3,8,Public Service Assistance,11,2016-03-08Public Service Assistance
09/03/2016,2016,3,9,False Alarm,17,2016-03-09False Alarm
09/03/2016,2016,3,9,Fire,6,2016-03-09Fire
09/03/2016,2016,3,9,Hazardous Condition,20,2016-03-09Hazardous Condition
09/03/2016,2016,3,9,Investigation,15,2016-03-09Investigation
09/03/2016,2016,3,9,Medical/Rescue,94,2016-03-09Medical/Rescue
09/03/2016,2016,3,9,Public Service Assistance,12,2016-03-09Public Service Assistance
09/03/2016,2016,3,9,Rupture/Explosion,1,2016-03-09Rupture/Explosion
10/03/2016,2016,3,10,False Alarm,25,2016-03-10False Alarm
10/03/2016,2016,3,10,Fire,6,2016-03-10Fire
10/03/2016,2016,3,10,Hazardous Condition,41,2016-03-10Hazardous Condition
10/03/2016,2016,3,10,Investigation,11,2016-03-10Investigation
10/03/2016,2016,3,10,Medical/Rescue,92,2016-03-10Medical/Rescue
10/03/2016,2016,3,10,Public Service Assistance,15,2016-03-10Public Service Assistance
10/03/2016,2016,3,10,Rupture/Explosion,1,2016-03-10Rupture/Explosion
10/03/2016,2016,3,10,Severe Weather,2,2016-03-10Severe Weather
11/03/2016,2016,3,11,False Alarm,12,2016-03-11False Alarm
11/03/2016,2016,3,11,Fire,2,2016-03-11Fire
11/03/2016,2016,3,11,Hazardous Condition,14,2016-03-11Hazardous Condition
11/03/2016,2016,3,11,Investigation,11,2016-03-11Investigation
11/03/2016,2016,3,11,Medical/Rescue,80,2016-03-11Medical/Rescue
11/03/2016,2016,3,11,Public Service Assistance,12,2016-03-11Public Service Assistance
12/03/2016,2016,3,12,False Alarm,11,2016-03-12False Alarm
12/03/2016,2016,3,12,Fire,2,2016-03-12Fire
12/03/2016,2016,3,12,Hazardous Condition,15,2016-03-12Hazardous Condition
24/01/2010,2010,1,24,Medical/Rescue,47,2010-01-24Medical/Rescue
12/03/2016,2016,3,12,Investigation,10,2016-03-12Investigation
12/03/2016,2016,3,12,Medical/Rescue,77,2016-03-12Medical/Rescue
12/03/2016,2016,3,12,Public Service Assistance,17,2016-03-12Public Service Assistance
12/03/2016,2016,3,12,Severe Weather,1,2016-03-12Severe Weather
13/03/2016,2016,3,13,False Alarm,14,2016-03-13False Alarm
13/03/2016,2016,3,13,Fire,11,2016-03-13Fire
13/03/2016,2016,3,13,Hazardous Condition,14,2016-03-13Hazardous Condition
13/03/2016,2016,3,13,Investigation,13,2016-03-13Investigation
13/03/2016,2016,3,13,Medical/Rescue,72,2016-03-13Medical/Rescue
13/03/2016,2016,3,13,Public Service Assistance,8,2016-03-13Public Service Assistance
14/03/2016,2016,3,14,False Alarm,23,2016-03-14False Alarm
14/03/2016,2016,3,14,Fire,2,2016-03-14Fire
14/03/2016,2016,3,14,Hazardous Condition,15,2016-03-14Hazardous Condition
14/03/2016,2016,3,14,Investigation,5,2016-03-14Investigation
14/03/2016,2016,3,14,Medical/Rescue,86,2016-03-14Medical/Rescue
14/03/2016,2016,3,14,Public Service Assistance,8,2016-03-14Public Service Assistance
15/03/2016,2016,3,15,False Alarm,24,2016-03-15False Alarm
15/03/2016,2016,3,15,Hazardous Condition,16,2016-03-15Hazardous Condition
15/03/2016,2016,3,15,Investigation,10,2016-03-15Investigation
15/03/2016,2016,3,15,Medical/Rescue,85,2016-03-15Medical/Rescue
15/03/2016,2016,3,15,Public Service Assistance,4,2016-03-15Public Service Assistance
15/03/2016,2016,3,15,Severe Weather,1,2016-03-15Severe Weather
16/03/2016,2016,3,16,False Alarm,13,2016-03-16False Alarm
16/03/2016,2016,3,16,Fire,6,2016-03-16Fire
16/03/2016,2016,3,16,Hazardous Condition,27,2016-03-16Hazardous Condition
16/03/2016,2016,3,16,Investigation,11,2016-03-16Investigation
16/03/2016,2016,3,16,Medical/Rescue,77,2016-03-16Medical/Rescue
16/03/2016,2016,3,16,Public Service Assistance,5,2016-03-16Public Service Assistance
16/03/2016,2016,3,16,Rupture/Explosion,1,2016-03-16Rupture/Explosion
17/03/2016,2016,3,17,False Alarm,23,2016-03-17False Alarm
17/03/2016,2016,3,17,Fire,1,2016-03-17Fire
17/03/2016,2016,3,17,Hazardous Condition,14,2016-03-17Hazardous Condition
17/03/2016,2016,3,17,Investigation,14,2016-03-17Investigation
17/03/2016,2016,3,17,Medical/Rescue,86,2016-03-17Medical/Rescue
17/03/2016,2016,3,17,Public Service Assistance,7,2016-03-17Public Service Assistance
18/03/2016,2016,3,18,False Alarm,33,2016-03-18False Alarm
18/03/2016,2016,3,18,Hazardous Condition,22,2016-03-18Hazardous Condition
18/03/2016,2016,3,18,Investigation,14,2016-03-18Investigation
18/03/2016,2016,3,18,Medical/Rescue,82,2016-03-18Medical/Rescue
18/03/2016,2016,3,18,Public Service Assistance,7,2016-03-18Public Service Assistance
18/03/2016,2016,3,18,Rupture/Explosion,3,2016-03-18Rupture/Explosion
19/03/2016,2016,3,19,False Alarm,22,2016-03-19False Alarm
19/03/2016,2016,3,19,Fire,4,2016-03-19Fire
19/03/2016,2016,3,19,Hazardous Condition,19,2016-03-19Hazardous Condition
19/03/2016,2016,3,19,Investigation,27,2016-03-19Investigation
19/03/2016,2016,3,19,Medical/Rescue,72,2016-03-19Medical/Rescue
19/03/2016,2016,3,19,Public Service Assistance,14,2016-03-19Public Service Assistance
19/03/2016,2016,3,19,Rupture/Explosion,1,2016-03-19Rupture/Explosion
20/03/2016,2016,3,20,False Alarm,14,2016-03-20False Alarm
20/03/2016,2016,3,20,Fire,10,2016-03-20Fire
20/03/2016,2016,3,20,Hazardous Condition,13,2016-03-20Hazardous Condition
20/03/2016,2016,3,20,Investigation,18,2016-03-20Investigation
20/03/2016,2016,3,20,Medical/Rescue,73,2016-03-20Medical/Rescue
20/03/2016,2016,3,20,Public Service Assistance,9,2016-03-20Public Service Assistance
21/03/2016,2016,3,21,False Alarm,17,2016-03-21False Alarm
21/03/2016,2016,3,21,Fire,5,2016-03-21Fire
21/03/2016,2016,3,21,Hazardous Condition,6,2016-03-21Hazardous Condition
21/03/2016,2016,3,21,Investigation,11,2016-03-21Investigation
21/03/2016,2016,3,21,Medical/Rescue,72,2016-03-21Medical/Rescue
21/03/2016,2016,3,21,Public Service Assistance,11,2016-03-21Public Service Assistance
22/03/2016,2016,3,22,False Alarm,22,2016-03-22False Alarm
22/03/2016,2016,3,22,Fire,3,2016-03-22Fire
22/03/2016,2016,3,22,Hazardous Condition,12,2016-03-22Hazardous Condition
22/03/2016,2016,3,22,Investigation,10,2016-03-22Investigation
22/03/2016,2016,3,22,Medical/Rescue,62,2016-03-22Medical/Rescue
22/03/2016,2016,3,22,Public Service Assistance,11,2016-03-22Public Service Assistance
23/03/2016,2016,3,23,False Alarm,26,2016-03-23False Alarm
